%
1e-20   -15.6861383414483
1.22469606859299e-18    -15.6861383414483
1.22469606859299e-13    -15.6861383414483
1.22469606859299e-09    -15.6861383414483
1.22469606859299e-06    -15.6861383431836
0.000122469606859299    -15.6861556944741
0.00122469606859299 -15.6878733001617
0.00143085469011342 -15.688506396716
0.00167171692367045 -15.6893704277606
0.00195312458504412 -15.6905495569298
0.00228190286925382 -15.6921585570989
0.00266602588722786 -15.6943538874183
0.00311481006800842 -15.6973487315007
0.00363914011722325 -15.7014333724321
0.00425173301216769 -15.7070027228198
0.00496744643637131 -15.7145933822134
0.00580363913434855 -15.7249332598166
0.00678059192649224 -15.7390075454002
0.00792199959530609 -15.7581455374743
0.00925554557306858 -15.7841333213887
0.0108135733692674  -15.8193570868841
0.0126338710224471  -15.8669801842955
0.0147605876023795  -15.9311525291889
0.0172453039911845  -16.0172417722868
0.020148283913875   -16.1320594997871
0.023539935560523   -16.2840310694836
0.0275025192498889  -16.4832262319699
0.032132142551783   -16.7411387255486
0.0375410912573864  -17.0700977089705
0.0438605527323359  -17.482243246409
0.051243797704136   -17.9881253598724
0.0598698976542187  -18.5951721681667
0.0699480679754015  -19.3064298352183
0.0817227422326588  -20.1199823590834
0.0954795005971324  -21.0292555269012
0.111551996240217   -22.0240869909742
0.130330047678854   -23.0921902502348
0.152269093341859   -24.2205847524829
0.177901237666115   -25.3966890075492
0.207848156632027   -26.6089624843818
0.242836175746067   -27.8471304463081
0.283713886168227   -29.1020959431222
0.331472726241783   -30.3656502594288
0.387271027604941   -31.6300694364494
0.452462109093069   -32.8876559522677
0.528627099814415   -34.1302653965535
0.617613287482419   -35.3488534674819
0.72157892209604    -36.5330892666697
0.84304556162598    -37.6711026174718
0.984959229286727   -38.7494543762692
1.15076186568848    -39.7534154279254
1.34447480885255    -40.6675746864299
1.51233425396771    -41.2898816157314
1.59608479889316    -41.5531451053044
1.72816761362946    -41.9147484047194
1.80719663556389    -42.1034830890386
1.92951778716842    -42.3600209995401
2.00278058693137    -42.4950504558183
2.11343347193118    -42.6753387308994
2.18047160576549    -42.7718551926321
2.27851870672999    -42.8971933079536
2.33931605041054    -42.9660726711597
2.42457990915855    -43.0519736602739
2.47942441684395    -43.1009182083444
2.55227834882998    -43.1585794813738
2.60164500651626    -43.192976172376
2.66282840668659    -43.2303861791963
2.70728857242498    -43.2538789100039
2.75775716891478    -43.2765820916476
2.79791339771912    -43.291355955314
2.83872566473365    -43.3029075572547
2.87516818601736    -43.3095770474063
2.9074042181334 -43.3116493516328
2.94068432626048    -43.3082840051846
2.96539144508165    -43.3001841629016
2.9960072690977 -43.2786381926956
3.01416632178943    -43.2553530158753
3.04255714458413    -43.1864543635733
3.05506403042146    -43.1317325471505
3.08161016687242    -42.8865658595836
3.08926806257214    -42.7439866108392
3.11429409336115    -41.401649316032
3.11781283849252    -40.9243574411733
3.14159265358979    -1.87333439469309
